,q,n,width,covered,estimator,lower,upper
6699,0.5,368,0.8838744122152198,1,classical,5.22350582447735,6.10738023669257
6700,0.5,368,0.6999999999999993,1,prediction-powered,5.300000000000001,6.0
6701,0.5,368,1.2460965555680499,1,classical,4.92456819945939,6.17066475502744
6702,0.5,368,1.2000000000000002,1,prediction-powered,4.9,6.1000000000000005
6703,0.5,368,1.3213155703143702,1,classical,4.86226979823321,6.18358536854758
6704,0.5,368,1.0,1,prediction-powered,5.300000000000001,6.300000000000001
6705,0.5,368,1.5781639920210004,1,classical,5.18166135955892,6.75982535157992
6706,0.5,368,0.9000000000000004,1,prediction-powered,5.4,6.300000000000001
6707,0.5,368,1.3270509518119393,1,classical,5.07906904675126,6.4061199985632
6708,0.5,368,1.2999999999999998,1,prediction-powered,5.2,6.5
6709,0.5,368,1.38020399180395,1,classical,5.05260304319675,6.4328070350007
6710,0.5,368,0.8999999999999995,1,prediction-powered,5.1000000000000005,6.0
6711,0.5,368,1.01770195509663,0,classical,4.47784869587144,5.49555065096807
6712,0.5,368,0.7000000000000002,1,prediction-powered,5.5,6.2
6713,0.5,368,1.1014422118020297,1,classical,5.45297703265517,6.5544192444572
6714,0.5,368,0.5999999999999996,1,prediction-powered,5.6000000000000005,6.2
6715,0.5,368,1.49689684180799,1,classical,5.56313090334443,7.06002774515242
6716,0.5,368,1.0999999999999996,1,prediction-powered,5.300000000000001,6.4
6717,0.5,368,1.57921880193945,1,classical,5.58892682244399,7.16814562438344
6718,0.5,368,1.4000000000000004,1,prediction-powered,4.7,6.1000000000000005
6719,0.5,368,1.2019509727219004,0,classical,4.30446873348169,5.50641970620359
6720,0.5,368,1.0,1,prediction-powered,5.2,6.2
6721,0.5,368,1.3361271456300408,1,classical,5.16100880690542,6.49713595253546
6722,0.5,368,1.2999999999999998,1,prediction-powered,5.2,6.5
6723,0.5,368,1.5738531912438605,1,classical,4.96393835416455,6.53779154540841
6724,0.5,368,1.3999999999999995,1,prediction-powered,4.800000000000001,6.2
6725,0.5,368,1.3321781660745797,1,classical,5.38423541800568,6.71641358408026
6726,0.5,368,0.5999999999999996,1,prediction-powered,5.300000000000001,5.9
6727,0.5,368,1.5590133654866198,0,classical,5.90014342007757,7.45915678556419
6728,0.5,368,1.0,1,prediction-powered,5.5,6.5
6729,0.5,368,1.1535703929758396,0,classical,5.73393227050255,6.88750266347839
6730,0.5,368,0.8999999999999995,1,prediction-powered,5.1000000000000005,6.0
6731,0.5,368,1.4283226304471492,1,classical,4.23467807636152,5.66300070680867
6732,0.5,368,0.9000000000000004,1,prediction-powered,4.9,5.800000000000001
6733,0.5,368,1.5385159155157497,1,classical,5.32300150085104,6.86151741636679
6734,0.5,368,1.0,1,prediction-powered,5.300000000000001,6.300000000000001
6735,0.5,368,0.9823042584256205,1,classical,4.70124148561764,5.68354574404326
6736,0.5,368,0.7999999999999998,1,prediction-powered,5.1000000000000005,5.9
6737,0.5,368,1.2067955616663406,1,classical,5.43482435453503,6.64161991620137
6738,0.5,368,1.0,1,prediction-powered,5.1000000000000005,6.1000000000000005
6739,0.5,368,1.27211005879467,1,classical,5.56265182874657,6.83476188754124
6740,0.5,368,0.7999999999999998,1,prediction-powered,5.1000000000000005,5.9
6741,0.5,368,1.2460480904752496,1,classical,5.22612184888223,6.47216993935748
6742,0.5,368,1.7000000000000002,1,prediction-powered,4.7,6.4
6743,0.5,368,1.5768180891891799,1,classical,4.95981109227214,6.53662918146132
6744,0.5,368,0.7999999999999998,1,prediction-powered,5.1000000000000005,5.9
6745,0.5,368,1.53538484027235,1,classical,5.21802128403731,6.75340612430966
6746,0.5,368,1.2999999999999998,1,prediction-powered,5.1000000000000005,6.4
6747,0.5,368,1.5176489056628801,1,classical,5.08586873003782,6.6035176357007
6748,0.5,368,0.5999999999999996,1,prediction-powered,5.4,6.0
6749,0.5,368,1.13679108519021,1,classical,5.063855987695,6.20064707288521
6750,0.5,368,1.0999999999999996,1,prediction-powered,5.300000000000001,6.4
6751,0.5,368,0.98326076616679,0,classical,5.81424282752823,6.79750359369502
6752,0.5,368,1.1000000000000005,1,prediction-powered,5.0,6.1000000000000005
6753,0.5,368,1.3759130502044998,1,classical,4.86650293589816,6.24241598610266
6754,0.5,368,0.9000000000000004,1,prediction-powered,4.9,5.800000000000001
6755,0.5,368,1.5206276237543799,1,classical,4.65733412122609,6.17796174498047
6756,0.5,368,0.9000000000000004,1,prediction-powered,5.4,6.300000000000001
6757,0.5,368,1.1945449855950496,1,classical,5.08805440225672,6.28259938785177
6758,0.5,368,1.0,1,prediction-powered,5.1000000000000005,6.1000000000000005
6759,0.5,368,1.4461528019819907,1,classical,5.32708362383357,6.77323642581556
6760,0.5,368,1.0,1,prediction-powered,4.9,5.9
6761,0.5,368,1.47173460782762,1,classical,5.20874177235461,6.68047638018223
6762,0.5,368,0.7999999999999998,1,prediction-powered,5.1000000000000005,5.9
6763,0.5,368,1.08759136469794,1,classical,4.8876950525252,5.97528641722314
6764,0.5,368,1.0999999999999996,1,prediction-powered,5.4,6.5
6765,0.5,368,1.7800130925435296,1,classical,5.55553291169985,7.33554600424338
6766,0.5,368,0.7999999999999998,1,prediction-powered,5.1000000000000005,5.9
6767,0.5,368,1.47229853631955,1,classical,5.16202080602552,6.63431934234507
6768,0.5,368,1.0,1,prediction-powered,5.1000000000000005,6.1000000000000005
6769,0.5,368,1.1804932438411697,1,classical,4.95547710140489,6.13597034524606
6770,0.5,368,1.5,1,prediction-powered,4.800000000000001,6.300000000000001
6771,0.5,368,1.61619356462072,1,classical,4.75942301897601,6.37561658359673
6772,0.5,368,0.7999999999999998,1,prediction-powered,5.300000000000001,6.1000000000000005
6773,0.5,368,1.79531687077818,1,classical,5.12882509489614,6.92414196567432
6774,0.5,368,0.5999999999999996,1,prediction-powered,5.1000000000000005,5.7
6775,0.5,368,1.3051111086408698,1,classical,4.83327817575365,6.13838928439452
6776,0.5,368,1.0,1,prediction-powered,5.2,6.2
6777,0.5,368,0.9605290734648797,1,classical,4.85344409063374,5.81397316409862
6778,0.5,368,0.7999999999999998,1,prediction-powered,5.6000000000000005,6.4
6779,0.5,368,1.4674595531554697,1,classical,5.1801540410314,6.64761359418687
6780,0.5,368,0.7000000000000002,1,prediction-powered,5.2,5.9
6781,0.5,368,0.83300013067345,1,classical,5.41629266507993,6.24929279575338
6782,0.5,368,0.7000000000000002,1,prediction-powered,5.4,6.1000000000000005
6783,0.5,368,1.4890647951324203,1,classical,4.85143638659969,6.34050118173211
6784,0.5,368,0.9000000000000004,1,prediction-powered,5.4,6.300000000000001
6785,0.5,368,1.65865090422629,1,classical,5.08304558157954,6.74169648580583
6786,0.5,368,0.7000000000000002,1,prediction-powered,5.1000000000000005,5.800000000000001
6787,0.5,368,1.6131826588628693,1,classical,5.17841206731952,6.79159472618239
6788,0.5,368,1.0,1,prediction-powered,5.1000000000000005,6.1000000000000005
6789,0.5,368,1.3231635502417305,1,classical,4.8617755574183,6.18493910766003
6790,0.5,368,0.9000000000000004,1,prediction-powered,5.5,6.4
6791,0.5,368,1.3901979196045797,1,classical,5.09287892233542,6.48307684194
6792,0.5,368,1.2999999999999998,1,prediction-powered,5.2,6.5
6793,0.5,368,1.6514943531694701,1,classical,4.8062050030199,6.45769935618937
6794,0.5,368,0.7000000000000002,1,prediction-powered,5.4,6.1000000000000005
6795,0.5,368,1.5263106187853497,1,classical,5.01365809838519,6.53996871717054
6796,0.5,368,0.7999999999999998,1,prediction-powered,5.1000000000000005,5.9
6797,0.5,368,1.6348256934032195,1,classical,4.88529786957005,6.52012356297327
6798,0.5,368,0.8999999999999995,1,prediction-powered,5.1000000000000005,6.0
6799,0.5,368,1.20430015756234,1,classical,4.79159694003789,5.99589709760023
6800,0.5,368,0.39999999999999947,1,prediction-powered,5.6000000000000005,6.0
6801,0.5,368,1.3837637012939705,1,classical,4.59959514248426,5.98335884377823
6802,0.5,368,0.8999999999999995,1,prediction-powered,5.300000000000001,6.2
6803,0.5,368,1.39604007964732,1,classical,5.21798154056893,6.61402162021625
6804,0.5,368,1.0,1,prediction-powered,5.0,6.0
6805,0.5,368,1.4968689099991899,1,classical,4.87553727561101,6.3724061856102
6806,0.5,368,1.4000000000000004,1,prediction-powered,4.9,6.300000000000001
6807,0.5,368,1.5829881317085102,1,classical,5.20975785172283,6.79274598343134
6808,0.5,368,1.0999999999999996,1,prediction-powered,5.1000000000000005,6.2
6809,0.5,368,1.6326313119356,1,classical,5.06029022667021,6.69292153860581
6810,0.5,368,1.0,1,prediction-powered,5.0,6.0
6811,0.5,368,1.21589942719047,0,classical,3.9058930656581,5.12179249284857
6812,0.5,368,0.7999999999999998,1,prediction-powered,5.2,6.0
6813,0.5,368,1.1948530487507103,1,classical,4.96517882729546,6.16003187604617
6814,0.5,368,1.0999999999999996,1,prediction-powered,5.1000000000000005,6.2
6815,0.5,368,1.4567779380460504,1,classical,4.85687813785746,6.31365607590351
6816,0.5,368,0.7999999999999998,1,prediction-powered,5.300000000000001,6.1000000000000005
6817,0.5,368,1.2881013309226104,0,classical,5.66774828332208,6.95584961424469
6818,0.5,368,0.7999999999999998,1,prediction-powered,4.9,5.7
6819,0.5,368,1.7537658054755205,1,classical,5.01225117506045,6.76601698053597
6820,0.5,368,0.6000000000000005,1,prediction-powered,5.2,5.800000000000001
6821,0.5,368,1.2073965644091,1,classical,4.91342284891861,6.12081941332771
6822,0.5,368,0.9000000000000004,1,prediction-powered,5.2,6.1000000000000005
6823,0.5,368,1.0698663060243998,1,classical,5.10200585162145,6.17187215764585
6824,0.5,368,0.7000000000000002,0,prediction-powered,5.7,6.4
6825,0.5,368,1.5985709589809103,1,classical,4.64472909529203,6.24330005427294
6826,0.5,368,0.40000000000000036,0,prediction-powered,5.2,5.6000000000000005
6827,0.5,368,1.30076236405064,0,classical,4.34177562911996,5.6425379931706
6828,0.5,368,0.9000000000000004,1,prediction-powered,5.2,6.1000000000000005
6829,0.5,368,1.2621546954692597,1,classical,4.74211719303754,6.0042718885068
6830,0.5,368,1.7000000000000002,1,prediction-powered,4.9,6.6000000000000005
6831,0.5,368,1.5505371555021696,1,classical,5.17283667965514,6.72337383515731
6832,0.5,368,0.6999999999999993,1,prediction-powered,5.300000000000001,6.0
6833,0.5,368,1.1385359240810997,1,classical,4.84082559417454,5.97936151825564
6834,0.5,368,0.5999999999999996,1,prediction-powered,5.300000000000001,5.9
6835,0.5,368,1.1591461686513798,1,classical,4.7728059874744,5.93195215612578
6836,0.5,368,0.9000000000000004,1,prediction-powered,5.4,6.300000000000001
6837,0.5,368,1.2072117284092903,0,classical,4.35203986001609,5.55925158842538
6838,0.5,368,0.9000000000000004,1,prediction-powered,5.0,5.9
6839,0.5,368,1.0637465679122995,0,classical,4.49539468855413,5.55914125646643
6840,0.5,368,0.7000000000000002,1,prediction-powered,5.0,5.7
6841,0.5,368,1.7575479903031201,1,classical,5.0420216758526,6.79956966615572
6842,0.5,368,1.0999999999999996,1,prediction-powered,5.1000000000000005,6.2
6843,0.5,368,1.6174897742890204,1,classical,4.94569982475021,6.56318959903923
6844,0.5,368,1.2000000000000002,1,prediction-powered,5.1000000000000005,6.300000000000001
6845,0.5,368,1.0883855887545995,1,classical,5.46395602460704,6.55234161336164
6846,0.5,368,0.7000000000000002,0,prediction-powered,4.9,5.6000000000000005
6847,0.5,368,1.1816050342628,1,classical,5.02255166053796,6.20415669480076
6848,0.5,368,0.8999999999999995,0,prediction-powered,5.800000000000001,6.7
6849,0.5,368,0.8784475737254107,1,classical,5.38651015754411,6.26495773126952
6850,0.5,368,0.9000000000000004,1,prediction-powered,5.2,6.1000000000000005
6851,0.5,368,1.2267436202882802,1,classical,5.30797854575711,6.53472216604539
6852,0.5,368,1.1000000000000005,1,prediction-powered,5.2,6.300000000000001
6853,0.5,368,1.1384740719271305,1,classical,4.94010710103313,6.07858117296026
6854,0.5,368,0.9000000000000004,1,prediction-powered,5.0,5.9
6855,0.5,368,1.2089017088306901,1,classical,4.72305044729509,5.93195215612578
6856,0.5,368,0.5999999999999996,1,prediction-powered,5.4,6.0
6857,0.5,368,1.27919014586434,1,classical,4.75368899423291,6.03287914009725
6858,0.5,368,0.7999999999999998,1,prediction-powered,5.300000000000001,6.1000000000000005
6859,0.5,368,1.2509565699199499,1,classical,4.43726560465306,5.68822217457301
6860,0.5,368,0.7000000000000002,1,prediction-powered,5.4,6.1000000000000005
6861,0.5,368,1.1095058608548998,1,classical,5.35759957635151,6.46710543720641
6862,0.5,368,0.7999999999999998,1,prediction-powered,5.300000000000001,6.1000000000000005
6863,0.5,368,0.9719032760358797,0,classical,4.45109269937988,5.42299597541576
6864,0.5,368,1.2999999999999998,1,prediction-powered,5.1000000000000005,6.4
6865,0.5,368,1.3129382306090802,1,classical,5.25750353306762,6.5704417636767
6866,0.5,368,0.40000000000000036,1,prediction-powered,5.5,5.9
6867,0.5,368,1.12591033127259,0,classical,4.44250049221164,5.56841082348423
6868,0.5,368,1.0,1,prediction-powered,5.0,6.0
6869,0.5,368,1.8228520249071396,1,classical,5.14732012290038,6.97017214780752
6870,0.5,368,0.8999999999999995,1,prediction-powered,5.1000000000000005,6.0
6871,0.5,368,0.9876195470327493,0,classical,4.64310545489233,5.63072500192508
6872,0.5,368,1.0,1,prediction-powered,5.1000000000000005,6.1000000000000005
6873,0.5,368,1.4480615852215104,1,classical,5.6020633100563,7.05012489527781
6874,0.5,368,1.2000000000000002,1,prediction-powered,5.1000000000000005,6.300000000000001
6875,0.5,368,1.53223999910686,1,classical,5.47143951844247,7.00367951754933
6876,0.5,368,1.0,1,prediction-powered,5.1000000000000005,6.1000000000000005
6877,0.5,368,1.39224835073989,1,classical,4.67796154761251,6.0702098983524
6878,0.5,368,0.6000000000000005,0,prediction-powered,5.7,6.300000000000001
6879,0.5,368,0.9222435234312805,1,classical,4.83097829452185,5.75322181795313
6880,0.5,368,1.1000000000000005,1,prediction-powered,5.2,6.300000000000001
6881,0.5,368,1.3968186498863897,1,classical,5.09919099537709,6.49600964526348
6882,0.5,368,0.6999999999999993,1,prediction-powered,5.300000000000001,6.0
6883,0.5,368,1.1623548145789702,1,classical,4.79068912026996,5.95304393484893
6884,0.5,368,1.1000000000000005,1,prediction-powered,5.5,6.6000000000000005
6885,0.5,368,1.5788603270539205,0,classical,5.6515450959649,7.23040542301882
6886,0.5,368,1.2000000000000002,1,prediction-powered,5.2,6.4
6887,0.5,368,1.4873659608756,1,classical,4.9257646599429,6.4131306208185
6888,0.5,368,1.0,1,prediction-powered,5.0,6.0
6889,0.5,368,1.5283497587861001,1,classical,4.64146406662029,6.16981382540639
6890,0.5,368,1.2000000000000002,1,prediction-powered,5.4,6.6000000000000005
6891,0.5,368,1.3781909574363693,1,classical,4.61282063031751,5.99101158775388
6892,0.5,368,0.5999999999999996,1,prediction-powered,5.300000000000001,5.9
6893,0.5,368,1.0763169508662704,1,classical,4.9255939294398,6.00191088030607
6894,0.5,368,1.0,1,prediction-powered,5.0,6.0
6895,0.5,368,1.1331410762119303,1,classical,4.74788444806983,5.88102552428176
6896,0.5,368,0.7999999999999998,1,prediction-powered,5.2,6.0
6897,0.5,368,1.6607836833509202,1,classical,5.30707603763144,6.96785972098236
6898,0.5,368,0.8999999999999995,1,prediction-powered,5.300000000000001,6.2
6899,0.5,368,1.2871740407221903,1,classical,5.29747495641747,6.58464899713966
6900,0.5,368,1.0,1,prediction-powered,5.2,6.2
6901,0.5,368,1.5650381569055396,1,classical,4.57123725691216,6.1362754138177
6902,0.5,368,1.0999999999999996,1,prediction-powered,5.1000000000000005,6.2
6903,0.5,368,1.33190174331759,1,classical,4.553308497976,5.88521024129359
6904,0.5,368,0.9000000000000004,1,prediction-powered,5.0,5.9
6905,0.5,368,1.5733190354024202,1,classical,5.35189546000545,6.92521449540787
6906,0.5,368,1.0,1,prediction-powered,4.9,5.9
6907,0.5,368,1.5540870075333801,1,classical,4.93672031504529,6.49080732257867
6908,0.5,368,1.2000000000000002,1,prediction-powered,5.1000000000000005,6.300000000000001
6909,0.5,368,0.9794226320468598,0,classical,4.56507720325581,5.54449983530267
6910,0.5,368,0.9000000000000004,1,prediction-powered,5.2,6.1000000000000005
6911,0.5,368,1.6482170117080903,1,classical,5.33818178266546,6.98639879437355
6912,0.5,368,0.7999999999999998,1,prediction-powered,5.1000000000000005,5.9
6913,0.5,368,1.1419817104325904,1,classical,4.61450842211778,5.75649013255037
6914,0.5,368,0.5999999999999996,1,prediction-powered,5.4,6.0
6915,0.5,368,1.6892905747370808,1,classical,4.5577430790124,6.24703365374948
6916,0.5,368,0.7000000000000002,1,prediction-powered,5.4,6.1000000000000005
6917,0.5,368,1.1433478882677202,1,classical,4.9907409093629,6.13408879763062
6918,0.5,368,1.1000000000000005,1,prediction-powered,5.2,6.300000000000001
6919,0.5,368,1.2560681695428002,1,classical,5.1918435187835,6.4479116883263
6920,0.5,368,1.3000000000000007,1,prediction-powered,5.0,6.300000000000001
6921,0.5,368,1.6570703988003999,1,classical,4.83449881000668,6.49156920880708
6922,0.5,368,0.40000000000000036,1,prediction-powered,5.5,5.9
6923,0.5,368,1.1663131823004704,1,classical,4.64368020443688,5.80999338673735
6924,0.5,368,1.0,1,prediction-powered,5.5,6.5
6925,0.5,368,1.7451771594320906,1,classical,5.52327748824321,7.2684546476753
6926,0.5,368,1.0,1,prediction-powered,5.300000000000001,6.300000000000001
6927,0.5,368,1.2982043312096199,1,classical,5.0192926887246,6.31749701993422
6928,0.5,368,1.0999999999999996,1,prediction-powered,5.1000000000000005,6.2
6929,0.5,368,1.2572900717062794,1,classical,4.94993669497357,6.20722676667985
6930,0.5,368,0.5999999999999996,1,prediction-powered,5.300000000000001,5.9
6931,0.5,368,1.1563328711696297,1,classical,5.41840788639261,6.57474075756224
6932,0.5,368,0.7999999999999998,1,prediction-powered,5.300000000000001,6.1000000000000005
6933,0.5,368,1.81948707996684,1,classical,4.6918226250527,6.51130970501954
6934,0.5,368,0.7999999999999998,1,prediction-powered,5.4,6.2
6935,0.5,368,1.3333246035757194,1,classical,5.19052730097224,6.52385190454796
6936,0.5,368,1.0,1,prediction-powered,5.1000000000000005,6.1000000000000005
6937,0.5,368,1.1664221117146099,1,classical,5.25368308551797,6.42010519723258
6938,0.5,368,0.7000000000000002,1,prediction-powered,5.1000000000000005,5.800000000000001
6939,0.5,368,1.6329815279058701,1,classical,4.84831961815415,6.48130114606002
6940,0.5,368,1.0,1,prediction-powered,5.1000000000000005,6.1000000000000005
6941,0.5,368,1.3726220047211797,1,classical,4.73074480696974,6.10336681169092
6942,0.5,368,0.7000000000000002,1,prediction-powered,5.4,6.1000000000000005
6943,0.5,368,1.17138927065621,1,classical,5.03588772092929,6.2072769915855
6944,0.5,368,1.2000000000000002,1,prediction-powered,5.1000000000000005,6.300000000000001
