system:index,ID,Latitude,Longitude,Ref_Code,Strata_Code,Type1,Type2,Type3,Year1,Year2,Year3,tree_canopy_cover_2000,tree_canopy_cover_2015,.geo
000000000000000005d1,1493,-4.80387572913763,-51.8950900582545,1,1,,,,,,,75.0,63.0,"{""type"":""Point"",""coordinates"":[-51.895089405619984,-4.80387428779726]}"
000000000000000005d3,1495,-3.10336489629737,-46.6790223609396,1,1,,,,,,,69.0,68.0,"{""type"":""Point"",""coordinates"":[-46.679020275543245,-3.1033648873583]}"
000000000000000005d5,1497,0.129492148195771,-68.3296783499288,1,1,,,,,,,80.0,79.0,"{""type"":""Point"",""coordinates"":[-68.32967710302961,0.1294922945920683]}"
000000000000000005d6,1498,-8.29383060794608,-69.6135505540108,1,1,,,,,,,73.0,74.0,"{""type"":""Point"",""coordinates"":[-69.61355039653985,-8.293829859186157]}"
000000000000000005d7,1499,3.83989359772741,-63.535369678514,1,1,,,,,,,76.0,77.0,"{""type"":""Point"",""coordinates"":[-63.535367586991995,3.83989244476017]}"
000000000000000005d8,1500,-1.4362713920264,-52.4103637052329,1,1,,,,,,,58.0,57.0,"{""type"":""Point"",""coordinates"":[-52.41036528695198,-1.4362719902138639]}"
000000000000000005d9,1501,-0.153746660887447,-54.4302256216046,1,1,,,,,,,81.0,71.0,"{""type"":""Point"",""coordinates"":[-54.43022658663663,-0.15374534522176045]}"
000000000000000005da,1502,-10.9747627418755,-72.0990991136768,1,1,,,,,,,74.0,,"{""type"":""Point"",""coordinates"":[-72.09909791474112,-10.974761808246262]}"
000000000000000005dc,1504,1.36620279984457,-54.2348420473058,1,1,,,,,,,61.0,73.0,"{""type"":""Point"",""coordinates"":[-54.23484215577778,1.3662016762600155]}"
000000000000000005dd,1505,-8.49945497648128,-70.7308751044147,1,1,,,,,,,79.0,79.0,"{""type"":""Point"",""coordinates"":[-70.7308762657039,-8.499456845164762]}"
000000000000000005de,1506,-6.49118132730131,-59.1563521629537,1,1,,,,,,,78.0,79.0,"{""type"":""Point"",""coordinates"":[-59.156351988466,-6.491180290016967]}"
000000000000000005df,1507,0.859822474185802,-51.8344537765756,1,1,,,,,,,58.0,53.0,"{""type"":""Point"",""coordinates"":[-51.834454549495234,0.859821701529648]}"
000000000000000005e1,1509,-3.60166038439905,-70.8898769097062,1,1,,,,,,,78.0,80.0,"{""type"":""Point"",""coordinates"":[-70.88987889106767,-3.6016605118787703]}"
000000000000000005e2,1510,-5.47249179510858,-68.2679640899089,1,1,,,,,,,79.0,80.0,"{""type"":""Point"",""coordinates"":[-68.26796314444992,-5.4724897361551506]}"
000000000000000005e3,1511,-6.39766670622436,-77.6884168115488,1,1,,,,,,,72.0,48.0,"{""type"":""Point"",""coordinates"":[-77.68841609849656,-6.3976684818251535]}"
000000000000000005e4,1512,-6.58954685091252,-67.8219505513371,1,1,,,,,,,80.0,81.0,"{""type"":""Point"",""coordinates"":[-67.82195047978111,-6.589548059255983]}"
000000000000000005e5,1513,-11.185238012945,-67.9585843060537,1,1,,,,,,,72.0,72.0,"{""type"":""Point"",""coordinates"":[-67.9585862542608,-11.185235837069962]}"
000000000000000005e6,1514,-3.96898150407596,-75.3281832340192,1,1,,,,,,,81.0,79.0,"{""type"":""Point"",""coordinates"":[-75.32818269720028,-3.9689834202574295]}"
000000000000000005e7,1515,-3.32057753199772,-59.1426079391065,1,1,,,,,,,83.0,36.0,"{""type"":""Point"",""coordinates"":[-59.142609039019284,-3.3205766178737566]}"
000000000000000005e8,1516,1.59257825144296,-72.4383927964936,1,1,,,,,,,79.0,79.0,"{""type"":""Point"",""coordinates"":[-72.43839091389783,1.592576859440302]}"
000000000000000005e9,1517,-1.64054828763542,-71.5156433366328,1,1,,,,,,,80.0,79.0,"{""type"":""Point"",""coordinates"":[-71.51564237830195,-1.640547868573273]}"
000000000000000005ea,1518,-13.0584948749216,-57.3194770699597,1,1,,,,,,,70.0,79.0,"{""type"":""Point"",""coordinates"":[-57.31947881871161,-13.058495271420469]}"
000000000000000005ec,1520,-4.48344666729182,-66.2664278053334,1,1,,,,,,,77.0,80.0,"{""type"":""Point"",""coordinates"":[-66.26642875009493,-4.483447745197693]}"
000000000000000005ef,1523,3.34537103381903,-61.6645382677798,1,1,,,,,,,76.0,72.0,"{""type"":""Point"",""coordinates"":[-61.66453836271562,3.3453692197309146]}"
000000000000000005f1,1525,2.07308709691905,-53.6947748984854,1,1,,,,,,,63.0,67.0,"{""type"":""Point"",""coordinates"":[-53.69477367258864,2.0730851298585766]}"
000000000000000005f4,1528,0.0090280685952013,-66.2467547006109,1,1,,,,,,,80.0,79.0,"{""type"":""Point"",""coordinates"":[-66.24675519624714,0.009029679633227901]}"
000000000000000005f5,1529,7.05334703208355,-61.423071119405,1,1,,,,,,,71.0,59.0,"{""type"":""Point"",""coordinates"":[-61.423069122469414,7.053348078026995]}"
000000000000000005f7,1531,-5.26821489949956,-62.8748384500915,1,1,,,,,,,78.0,81.0,"{""type"":""Point"",""coordinates"":[-62.87483648884401,-5.26821385779574]}"
000000000000000005f8,1532,-10.3495353041276,-67.2861953158805,1,1,,,,,,,78.0,75.0,"{""type"":""Point"",""coordinates"":[-67.28619394731064,-10.349533413138404]}"
000000000000000005f9,1533,2.78913420989157,-62.9036743707121,1,1,,,,,,,76.0,77.0,"{""type"":""Point"",""coordinates"":[-62.903673495356635,2.789132036121969]}"
000000000000000005fb,1535,-4.51336056625303,-70.5379169813831,1,1,,,,,,,80.0,78.0,"{""type"":""Point"",""coordinates"":[-70.53791758581814,-4.513359395064207]}"
000000000000000005fc,1536,0.185816516510131,-76.9508101317476,1,1,,,,,,,75.0,79.0,"{""type"":""Point"",""coordinates"":[-76.95080943863975,0.18581519999814322]}"
000000000000000005ff,1539,-9.74182501442005,-73.4702875633766,1,1,,,,,,,81.0,78.0,"{""type"":""Point"",""coordinates"":[-73.47028932507995,-9.74182482606953]}"
00000000000000000606,1546,-2.66112428192481,-72.5761045295511,1,1,,,,,,,79.0,80.0,"{""type"":""Point"",""coordinates"":[-72.57610579083244,-2.6611246221806986]}"
00000000000000000608,1548,3.36207969810367,-63.0553998222021,1,1,,,,,,,75.0,77.0,"{""type"":""Point"",""coordinates"":[-63.05539886780118,3.3620774713781767]}"
0000000000000000060c,1552,4.18349919390353,-64.7300391748817,1,1,,,,,,,74.0,76.0,"{""type"":""Point"",""coordinates"":[-64.7300410230291,4.183497394635548]}"
00000000000000000610,1556,-9.64022555578601,-61.4963736465903,1,1,,,,,,,75.0,75.0,"{""type"":""Point"",""coordinates"":[-61.49637228468702,-9.640224208566769]}"
00000000000000000611,1557,-8.64093963373027,-64.6963523517268,1,1,,,,,,,78.0,79.0,"{""type"":""Point"",""coordinates"":[-64.69635251457032,-8.640939662489545]}"
00000000000000000613,1559,2.02107464196847,-69.9832971249597,1,1,,,,,,,79.0,,"{""type"":""Point"",""coordinates"":[-69.98329905589159,2.0210741751711834]}"
00000000000000000615,1561,-10.6788576872862,-68.3733364727376,1,1,,,,,,,62.0,58.0,"{""type"":""Point"",""coordinates"":[-68.3733361614439,-10.678855862339594]}"
00000000000000000617,1563,8.15396291818809,-60.4814570385774,1,1,,,,,,,49.0,58.0,"{""type"":""Point"",""coordinates"":[-60.48145858941746,8.15396123644272]}"
00000000000000000619,1565,-6.40305659792908,-71.2315960437901,1,1,,,,,,,78.0,79.0,"{""type"":""Point"",""coordinates"":[-71.23159764119744,-6.403055075897717]}"
0000000000000000061a,1566,-6.33729991913146,-60.4496566775192,1,1,,,,,,,80.0,79.0,"{""type"":""Point"",""coordinates"":[-60.44965628070429,-6.337301171763603]}"
0000000000000000061b,1567,-3.87492789382853,-61.4004335742449,1,1,,,,,,,84.0,65.0,"{""type"":""Point"",""coordinates"":[-61.400434725522125,-3.874927601737094]}"
0000000000000000061d,1569,-12.0117779058643,-63.5200084871554,1,1,,,,,,,80.0,75.0,"{""type"":""Point"",""coordinates"":[-63.52001044296392,-12.011779267437744]}"
0000000000000000061f,1571,-3.58576020387012,-59.8292801422973,1,1,,,,,,,79.0,77.0,"{""type"":""Point"",""coordinates"":[-59.82927938754258,-3.5857593575221824]}"
00000000000000000620,1572,-2.64279865012875,-61.8114128167355,1,1,,,,,,,80.0,80.0,"{""type"":""Point"",""coordinates"":[-61.811412233214014,-2.6427977168510357]}"
00000000000000000621,1573,0.290649910167003,-53.2110321179801,1,1,,,,,,,70.0,70.0,"{""type"":""Point"",""coordinates"":[-53.21103255390662,0.2906486657646558]}"
00000000000000000622,1574,-12.5976591341677,-69.805969687872,1,1,,,,,,,78.0,77.0,"{""type"":""Point"",""coordinates"":[-69.80596952519815,-12.597660554849996]}"
00000000000000000624,1576,-3.10228691795642,-72.0090879222068,1,1,,,,,,,80.0,80.0,"{""type"":""Point"",""coordinates"":[-72.00908650087626,-3.1022857849033674]}"
00000000000000000625,1577,-2.91822211624012,-53.6252452954936,1,1,,,,,,,66.0,62.0,"{""type"":""Point"",""coordinates"":[-53.625247368963315,-2.9182230116192276]}"
00000000000000000626,1578,-3.94122356179663,-69.1626861129048,1,1,,,,,,,77.0,82.0,"{""type"":""Point"",""coordinates"":[-69.16268622992489,-3.941225516199728]}"
00000000000000000627,1579,-5.55792157862844,-56.7662046864626,1,1,,,,,,,82.0,78.0,"{""type"":""Point"",""coordinates"":[-56.76620247820216,-5.557921653238118]}"
00000000000000000628,1580,-9.29257754083134,-74.5329047129768,1,1,,,,,,,76.0,80.0,"{""type"":""Point"",""coordinates"":[-74.53290648341925,-9.292579313136967]}"
0000000000000000062b,1583,4.55324576484756,-58.3634990931784,1,1,,,,,,,63.0,66.0,"{""type"":""Point"",""coordinates"":[-58.36349706655701,4.553246053987281]}"
0000000000000000062c,1584,-8.45283241323542,-68.9090917081942,1,1,,,,,,,78.0,72.0,"{""type"":""Point"",""coordinates"":[-68.90909269391437,-8.452832484549932]}"
0000000000000000062d,1585,1.33251597669005,-54.6207582933691,1,1,,,,,,,74.0,75.0,"{""type"":""Point"",""coordinates"":[-54.62075951554932,1.3325176269022851]}"
0000000000000000062e,1586,-1.70684395560351,-56.3166877182827,1,1,,,,,,,85.0,79.0,"{""type"":""Point"",""coordinates"":[-56.316689419206384,-1.7068457830359063]}"
0000000000000000062f,1587,-9.3206049776959,-59.3660189502702,1,1,,,,,,,77.0,76.0,"{""type"":""Point"",""coordinates"":[-59.36601891999903,-9.320604763257874]}"
00000000000000000630,1588,-3.6280708537522,-56.0396472846563,1,1,,,,,,,65.0,70.0,"{""type"":""Point"",""coordinates"":[-56.0396454707558,-3.6280717674183305]}"
00000000000000000631,1589,-11.6802995660238,-67.0883862903146,1,1,,,,,,,80.0,79.0,"{""type"":""Point"",""coordinates"":[-67.08838822457977,-11.680298613326686]}"
00000000000000000632,1590,-5.71261147055401,-73.4279769134939,1,1,,,,,,,80.0,77.0,"{""type"":""Point"",""coordinates"":[-73.42797691518379,-5.712612327883209]}"
00000000000000000633,1591,-2.87483348801709,-68.3350682416336,1,1,,,,,,,77.0,78.0,"{""type"":""Point"",""coordinates"":[-68.33506815620323,-2.8748314992681454]}"
00000000000000000635,1593,-5.14047446609761,-52.4063212864543,1,1,,,,,,,70.0,76.0,"{""type"":""Point"",""coordinates"":[-52.4063208822965,-5.140473989917676]}"
00000000000000000637,1595,-9.94394595334718,-57.9368891647439,1,1,,,,,,,75.0,73.0,"{""type"":""Point"",""coordinates"":[-57.936890409672785,-9.943946958620126]}"
00000000000000000638,1596,-9.53754811881103,-72.055440990868,1,1,,,,,,,78.33333333333333,80.0,"{""type"":""Point"",""coordinates"":[-72.05543885632683,-9.53754894771012]}"
0000000000000000063a,1598,-1.92621254798576,-60.9021380861367,1,1,,,,,,,75.0,80.0,"{""type"":""Point"",""coordinates"":[-60.90213910100166,-1.9262112593601766]}"
0000000000000000063c,1600,-5.42452175893654,-59.8645839329637,1,1,,,,,,,78.0,79.0,"{""type"":""Point"",""coordinates"":[-59.86458209058271,-5.424523186123231]}"
0000000000000000063e,1602,1.27834756505758,-52.5887691206616,1,1,,,,,,,54.0,63.0,"{""type"":""Point"",""coordinates"":[-52.5887694609993,1.2783484673050245]}"
00000000000000000640,1604,1.00696651772475,-58.6866231008809,1,1,,,,,,,76.0,78.0,"{""type"":""Point"",""coordinates"":[-58.6866213652939,1.0069675771923086]}"
00000000000000000641,1605,0.563378430426011,-65.7958902595049,1,1,,,,,,,79.0,78.0,"{""type"":""Point"",""coordinates"":[-65.79589102963217,0.5633762043955127]}"
00000000000000000643,1607,3.78437771316876,-65.3757482011161,1,1,,,,,,,76.0,80.0,"{""type"":""Point"",""coordinates"":[-65.37575006927544,3.7843766366447693]}"
00000000000000000644,1608,-15.4068706906696,-66.7094769034675,1,1,,,,,,,80.0,79.0,"{""type"":""Point"",""coordinates"":[-66.70947611256321,-15.406871923015634]}"
00000000000000000646,1610,-9.367497035527,-74.7767973126188,1,1,,,,,,,30.0,75.0,"{""type"":""Point"",""coordinates"":[-74.77679701553748,-9.367496669935912]}"
00000000000000000647,1611,-6.58739089423063,-72.1416792581447,1,1,,,,,,,78.0,79.0,"{""type"":""Point"",""coordinates"":[-72.14167787070048,-6.587389854346115]}"
00000000000000000649,1613,7.63680280911987,-58.9412954839324,1,1,,,,,,,73.0,57.0,"{""type"":""Point"",""coordinates"":[-58.94129400375937,7.636803614466174]}"
0000000000000000064a,1614,-2.33314937169238,-59.2107900691721,1,1,,,,,,,73.0,78.0,"{""type"":""Point"",""coordinates"":[-59.21078869412647,-2.333148821497647]}"
0000000000000000064b,1615,-12.767979712037,-73.917109585704,1,1,,,,,,,80.0,,"{""type"":""Point"",""coordinates"":[-73.91710908703944,-12.767980378687417]}"
0000000000000000064c,1616,0.352633664771323,-58.4987853749688,1,1,,,,,,,77.0,79.0,"{""type"":""Point"",""coordinates"":[-58.49878619251855,0.352634629508607]}"
0000000000000000064d,1617,-3.25293439110345,-50.157658467214,1,1,,,,,,,72.0,73.0,"{""type"":""Point"",""coordinates"":[-50.157658648458494,-3.2529365139940354]}"
0000000000000000064e,1618,-7.02289414397228,-70.8618494728412,1,1,,,,,,,79.0,80.0,"{""type"":""Point"",""coordinates"":[-70.86184898184571,-7.022892417831959]}"
0000000000000000064f,1619,-7.57940046248499,-75.0697379267743,1,1,,,,,,,80.0,80.0,"{""type"":""Point"",""coordinates"":[-75.0697376592436,-7.579401606605166]}"
00000000000000000653,1623,-0.0384029784063653,-61.1422577615853,1,1,,,,,,,79.0,75.0,"{""type"":""Point"",""coordinates"":[-61.14225723362867,-0.0384017782722759]}"
00000000000000000654,1624,-8.6783993810781,-57.2801308605147,1,1,,,,,,,79.0,78.0,"{""type"":""Point"",""coordinates"":[-57.28013171101601,-8.678400570439544]}"
00000000000000000655,1625,-3.40115641298334,-58.6165545087185,1,1,,,,,,,68.0,61.0,"{""type"":""Point"",""coordinates"":[-58.61655551044111,-3.4011570330105765]}"
00000000000000000657,1627,4.27943926624761,-56.1455586566555,1,1,,,,,,,43.0,71.0,"{""type"":""Point"",""coordinates"":[-56.14555803897724,4.279439412901492]}"
00000000000000000658,1628,6.29067735586518,-61.1945397111218,1,1,,,,,,,79.0,78.0,"{""type"":""Point"",""coordinates"":[-61.194540193480314,6.290676811148773]}"
00000000000000000659,1629,4.70658818384695,-59.6845615500236,1,1,,,,,,,4.0,74.0,"{""type"":""Point"",""coordinates"":[-59.68456372195405,4.706590080114231]}"
0000000000000000065c,1632,2.49781056325126,-70.9860864766368,1,1,,,,,,,78.0,78.0,"{""type"":""Point"",""coordinates"":[-70.98608845539682,2.497810046098243]}"
0000000000000000065d,1633,-4.1123526234216,-61.8397097481857,1,1,,,,,,,77.0,78.0,"{""type"":""Point"",""coordinates"":[-61.83970968849919,-4.11235243732782]}"
0000000000000000065e,1634,4.54273547602335,-55.79656316877,1,1,,,,,,,75.0,72.0,"{""type"":""Point"",""coordinates"":[-55.796562035928254,4.542735952804309]}"
0000000000000000065f,1635,0.935011463466695,-57.8708629913602,1,1,,,,,,,79.0,78.0,"{""type"":""Point"",""coordinates"":[-57.87086450037441,0.9350110634928523]}"
00000000000000000660,1636,-9.07994631308,-52.5111546801125,1,1,,,,,,,75.0,75.0,"{""type"":""Point"",""coordinates"":[-52.511154348063016,-9.0799470794034]}"
00000000000000000661,1637,-5.96431941316459,-62.6705615544797,1,1,,,,,,,79.0,81.0,"{""type"":""Point"",""coordinates"":[-62.67056061048459,-5.964319664148122]}"
00000000000000000663,1639,-9.14193006768432,-70.8187303392029,1,1,,,,,,,58.0,78.0,"{""type"":""Point"",""coordinates"":[-70.81872947465888,-9.141928584046296]}"
00000000000000000667,1643,-7.26543927068484,-75.5478213209896,1,1,,,,,,,78.0,80.0,"{""type"":""Point"",""coordinates"":[-75.54782017868881,-7.265440760533095]}"
00000000000000000668,1644,-4.30180731684263,-67.2953581317787,1,1,,,,,,,77.0,80.0,"{""type"":""Point"",""coordinates"":[-67.29535739997547,-4.301806263785575]}"
00000000000000000669,1645,5.44473385280883,-53.9639999891399,1,1,,,,,,,70.0,75.0,"{""type"":""Point"",""coordinates"":[-53.964000816892536,5.444731832097449]}"
0000000000000000066a,1646,5.62286977364994,-60.7940707574555,1,1,,,,,,,76.0,71.0,"{""type"":""Point"",""coordinates"":[-60.79407278697139,5.622868460081557]}"
0000000000000000066b,1647,-0.642340343920631,-77.6490706021038,1,1,,,,,,,78.0,,"{""type"":""Point"",""coordinates"":[-77.64906899080094,-0.6423424249509858]}"
0000000000000000066c,1648,-4.29614793055268,-51.613468216679,1,1,,,,,,,61.0,,"{""type"":""Point"",""coordinates"":[-51.61347041948855,-4.296147664548753]}"
0000000000000000066e,1650,-13.9599542625366,-68.1078843062765,1,1,,,,,,,81.0,81.0,"{""type"":""Point"",""coordinates"":[-68.10788587573226,-13.959956058587192]}"
0000000000000000066f,1651,-7.96882013815125,-65.3819465765766,1,1,,,,,,,75.0,78.0,"{""type"":""Point"",""coordinates"":[-65.38194821973973,-7.968819360703648]}"
00000000000000000671,1653,-2.48110189898704,-74.8471353993663,1,1,,,,,,,82.0,79.0,"{""type"":""Point"",""coordinates"":[-74.84713487555453,-2.4811017944509817]}"
00000000000000000673,1655,-5.40107573002099,-57.2965700302144,1,1,,,,,,,78.0,78.0,"{""type"":""Point"",""coordinates"":[-57.296567957499015,-5.401077232784213]}"
00000000000000000674,1656,3.35803727932513,-62.1105518063516,1,1,,,,,,,74.0,74.0,"{""type"":""Point"",""coordinates"":[-62.11055102738443,3.3580375258237547]}"
00000000000000000676,1658,5.75087970163712,-64.5624135428626,1,1,,,,,,,69.0,70.0,"{""type"":""Point"",""coordinates"":[-64.56241449622797,5.750880333123882]}"
00000000000000000677,1659,-0.74663474840703,-54.6819335642185,1,1,,,,,,,72.0,75.0,"{""type"":""Point"",""coordinates"":[-54.681933922901536,-0.7466363394900312]}"
00000000000000000678,1660,-4.61981092742132,-72.2354633738081,1,1,,,,,,,80.0,78.0,"{""type"":""Point"",""coordinates"":[-72.23546168405655,-4.619811514513122]}"
00000000000000000679,1661,6.43728241023366,-60.4329480132343,1,1,,,,,,,81.0,73.0,"{""type"":""Point"",""coordinates"":[-60.43294802905702,6.437283135583966]}"
0000000000000000067b,1663,-1.89764612195073,-65.5042971182755,1,1,,,,,,,78.0,74.0,"{""type"":""Point"",""coordinates"":[-65.50429703444418,-1.897646258011802]}"
0000000000000000067c,1664,-2.86189774792576,-50.8214236306594,1,1,,,,,,,66.0,69.0,"{""type"":""Point"",""coordinates"":[-50.821422594870235,-2.8618956471120995]}"
0000000000000000067d,1665,-0.767924820640688,-53.6907324797068,1,1,,,,,,,74.0,73.5,"{""type"":""Point"",""coordinates"":[-53.690733727034214,-0.7679240879191819]}"
0000000000000000067e,1666,6.10176165161462,-65.214859933728,1,1,,,,,,,65.0,,"{""type"":""Point"",""coordinates"":[-65.21486124416606,6.1017625359184855]}"
00000000000000000680,1668,-10.1805621991845,-53.1792317569218,1,1,,,,,,,75.0,76.0,"{""type"":""Point"",""coordinates"":[-53.17923024519344,-10.180560237819124]}"
00000000000000000681,1669,-12.1548795306247,-72.5014545294397,1,1,,,,,,,71.0,74.0,"{""type"":""Point"",""coordinates"":[-72.50145598009671,-12.154880738444927]}"
00000000000000000682,1670,-0.978130597124904,-61.6491770764212,1,1,,,,,,,79.0,78.0,"{""type"":""Point"",""coordinates"":[-61.6491767595865,-0.9781305706796739]}"
00000000000000000683,1671,-3.98434269543442,-64.9467128214145,1,1,,,,,,,81.0,81.0,"{""type"":""Point"",""coordinates"":[-64.9467132023171,-3.9843405642854957]}"
00000000000000000686,1674,-0.388476444628155,-77.523486125382,1,1,,,,,,,4.0,,"{""type"":""Point"",""coordinates"":[-77.52348732783275,-0.3884768837762049]}"
00000000000000000689,1677,1.75400550799942,-62.2350583047323,1,1,,,,,,,79.0,78.0,"{""type"":""Point"",""coordinates"":[-62.235058046998745,1.7540052357771498]}"
0000000000000000068a,1678,-12.700606065728,-63.8180694984305,1,1,,,,,,,74.0,79.0,"{""type"":""Point"",""coordinates"":[-63.81807013467941,-12.700607820870903]}"
